hostName,displayName,ipsState,ipsStatus,ipsRulesCount,ipsRulesID,ipsRulesName,ipsRulesSeverity,ipsRulesCVE
,,,,,3790,Windows Media Runtime Voice Sample Rate Vulnerability,critical,CVE-2009-0555
,,,,,3793,GDI Integer Overflow Vulnerability,critical,CVE-2008-2249
,,,,,3812,Identified Suspicious User Agent In Outgoing HTTP Request,medium,
,,,,,3820,Microsoft Windows VBScript Memory Corruption Vulnerability (CVE-2015-2372),critical,CVE-2015-2372
,,,,,3821,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2388),critical,CVE-2015-2388
,,,,,3822,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2389),critical,CVE-2015-2389
,,,,,3823,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2015-1729),medium,CVE-2015-1729
,,,,,3824,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2406),critical,CVE-2015-2406
,,,,,3825,Microsoft Internet Explorer ASLR Bypass Vulnerability (CVE-2015-2421),medium,CVE-2015-2421
,,,,,3826,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2408),critical,CVE-2015-2408
,,,,,3827,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2397),critical,CVE-2015-2397
,,,,,3828,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2403),critical,CVE-2015-2403
,,,,,3830,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2404),critical,CVE-2015-2404
,,,,,3831,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2383),critical,CVE-2015-2383
,,,,,3832,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2411),critical,CVE-2015-2411
,,,,,3841,Microsoft Windows OLE Elevation Of Privilege Vulnerability (CVE-2015-2416),medium,CVE-2015-2416
,,,,,3842,Microsoft Windows OLE Elevation Of Privilege Vulnerability (CVE-2015-2417),medium,CVE-2015-2417
,,,,,3844,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2422),critical,CVE-2015-2422
,,,,,3845,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2015-2413),medium,CVE-2015-2413
,,,,,3846,Microsoft Windows Graphics Component EOP Vulnerability (CVE-2015-2364),high,CVE-2015-2364
,,,,,3847,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1736),critical,CVE-2015-1736
,,,,,3848,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2383) - 1,critical,CVE-2015-2383
,,,,,3850,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2390),critical,CVE-2015-2390
,,,,,3851,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2391),critical,CVE-2015-2391
,,,,,3853,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1767),critical,CVE-2015-1767
,,,,,3867,Microsoft Windows DLL Planting Remote Code Execution Vulnerability (CVE-2015-2369),medium,CVE-2015-2369
,,,,,3876,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2425),critical,CVE-2015-2425
,,,,,3877,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2401),critical,CVE-2015-2401
,,,,,3899,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2450),critical,CVE-2015-2450
,,,,,3900,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2442),critical,CVE-2015-2442
,,,,,3901,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2452),critical,CVE-2015-2452
,,,,,3902,Microsoft Office Graphics Component Remote Code Execution Vulnerability (CVE-2015-2431),critical,CVE-2015-2431
,,,,,3904,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2451),critical,CVE-2015-2451
,,,,,3905,Microsoft Windows TrueType Font Parsing Vulnerability (CVE-2015-2463),critical,CVE-2015-2463
,,,,,3906,Microsoft Windows TrueType Font Parsing Vulnerability (CVE-2015-2464),critical,CVE-2015-2464
,,,,,3916,Microsoft Windows TrueType Font Parsing Vulnerability (CVE-2015-2435),critical,CVE-2015-2435
,,,,,3918,Microsoft Windows DLL Planting Remote Code Execution Vulnerability Over HTTP (CVE-2015-0096),critical,CVE-2015-0096
,,,,,3933,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2448),critical,CVE-2015-2448
,,,,,3934,Microsoft Internet Explorer ASLR Bypass Vulnerability (CVE-2015-2445),medium,CVE-2015-2445
,,,,,3940,Microsoft Internet Explorer Arbitrary Remote Code Execution Vulnerability (CVE-2015-2502),critical,CVE-2015-2502
,,,,,3954,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2444),critical,CVE-2015-2444
,,,,,3955,Microsoft Windows TrueType Font Parsing Vulnerability (CVE-2015-2456),critical,CVE-2015-2456
,,,,,3961,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2015-2460),critical,CVE-2015-2460
,,,,,3962,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2015-2458),critical,CVE-2015-2458
,,,,,3964,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2015-2432),critical,CVE-2015-2432
,,,,,3990,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2443),critical,CVE-2015-2443
,,,,,3995,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2015-2462),critical,CVE-2015-2462
,,,,,3996,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2446),critical,CVE-2015-2446
,,,,,3999,Microsoft Windows Journal Remote Code Execution Vulnerability (CVE-2015-2513),critical,CVE-2015-2513
,,,,,4001,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2486),critical,CVE-2015-2486
,,,,,4002,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2485),critical,CVE-2015-2485
,,,,,4003,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2491),critical,CVE-2015-2491
,,,,,4006,Microsoft Windows TrueType Font Parsing Vulnerability (CVE-2015-2455),critical,CVE-2015-2455
,,,,,4007,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2015-2483),medium,CVE-2015-2483
,,,,,4008,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2501),critical,CVE-2015-2501
,,,,,4009,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2492),critical,CVE-2015-2492
,,,,,4010,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2015-2493),critical,CVE-2015-2493
,,,,,4011,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2500),critical,CVE-2015-2500
,,,,,4012,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2498),critical,CVE-2015-2498
,,,,,4013,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2490),critical,CVE-2015-2490
,,,,,4014,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2015-2506),critical,CVE-2015-2506
,,,,,4019,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2499),critical,CVE-2015-2499
,,,,,4024,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2015-2459),critical,CVE-2015-2459
,,,,,4025,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2015-2461),critical,CVE-2015-2461
,,,,,4028,Microsoft Graphics Component Buffer Overflow Vulnerability (CVE-2015-2510),critical,CVE-2015-2510
,,,,,4045,Identified File Protocol Handler In HTTP Location Header,critical,
,,,,,4069,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6048),critical,CVE-2015-6048
,,,,,4072,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6045),critical,CVE-2015-6045
,,,,,4073,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2015-6046),medium,CVE-2015-6046
,,,,,4076,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2015-6055),critical,CVE-2015-6055
,,,,,4079,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6050),critical,CVE-2015-6050
,,,,,4084,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2015-6059),medium,CVE-2015-6059
,,,,,4085,Microsoft Internet Explorer VBScript And JScript ASLR Bypass Vulnerability (CVE-2015-6052),medium,CVE-2015-6052
,,,,,4089,Null Truncation In X.509 Common Name Spoofing Vulnerability,high,CVE-2009-4565,CVE-2009-2510,CVE-2015-3008
,,,,,4093,Microsoft Windows Shell Tablet Input Band Use After Free Vulnerability (CVE-2015-2548),critical,CVE-2015-2548
,,,,,4094,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6042),critical,CVE-2015-6042
,,,,,4095,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2015-6053),medium,CVE-2015-6053
,,,,,4096,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2015-2482),critical,CVE-2015-2482
,,,,,4099,Microsoft Windows Shell Toolbar Use After Free Vulnerability (CVE-2015-2515),critical,CVE-2015-2515
,,,,,4106,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-2487),critical,CVE-2015-2487
,,,,,4112,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6049),critical,CVE-2015-6049
,,,,,4116,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6084),critical,CVE-2015-6084
,,,,,4117,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6070),critical,CVE-2015-6070
,,,,,4118,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6064),critical,CVE-2015-6064
,,,,,4119,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6087),critical,CVE-2015-6087
,,,,,4120,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2015-6089),critical,CVE-2015-6089
,,,,,4121,Microsoft Windows Graphics Memory Remote Code Execution Vulnerability (CVE-2015-6103),critical,CVE-2015-6103
,,,,,4122,Microsoft Windows Journal Heap Overflow Vulnerability (CVE-2015-6097),critical,CVE-2015-6097
,,,,,4123,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6066),critical,CVE-2015-6066
,,,,,4124,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6076),critical,CVE-2015-6076
,,,,,4125,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6078),critical,CVE-2015-6078
,,,,,4126,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6080),critical,CVE-2015-6080
,,,,,4127,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6068),critical,CVE-2015-6068
,,,,,4130,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6081),critical,CVE-2015-6081
,,,,,4131,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6082),critical,CVE-2015-6082
,,,,,4133,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6072),critical,CVE-2015-6072
,,,,,4134,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6077),critical,CVE-2015-6077
,,,,,4136,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6073),critical,CVE-2015-6073
,,,,,4145,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6079),critical,CVE-2015-6079
,,,,,4152,Microsoft Internet Explorer JScript9 Memory Corruption Vulnerability (CVE-2015-2419),critical,CVE-2015-2419
,,,,,4153,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6075),critical,CVE-2015-6075
,,,,,4167,Identified Revoked Certificate Authority In SSL Traffic (ATT&CK T1032),critical,
,,,,,4168,Adobe Font Driver Memory Corruption Vulnerability (CVE-2015-2426),critical,CVE-2015-2426
,,,,,4169,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6160),critical,CVE-2015-6160
,,,,,4171,Microsoft Windows Graphics Memory Corruption Vulnerability (CVE-2015-6107),critical,CVE-2015-6107
,,,,,4172,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6145),critical,CVE-2015-6145
,,,,,4173,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6143),critical,CVE-2015-6143
,,,,,4174,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6146),critical,CVE-2015-6146
,,,,,4175,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6162),critical,CVE-2015-6162
,,,,,4176,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6156),critical,CVE-2015-6156
,,,,,4177,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6149),critical,CVE-2015-6149
,,,,,4178,Microsoft Windows Graphics Memory Remote Code Execution Vulnerability (CVE-2015-6104),critical,CVE-2015-6104
,,,,,4180,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6147),critical,CVE-2015-6147
,,,,,4195,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6152),critical,CVE-2015-6152
,,,,,4198,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6150),critical,CVE-2015-6150
,,,,,4204,Microsoft Windows Graphics Memory Corruption Vulnerability (CVE-2015-6106),critical,CVE-2015-6106
,,,,,4208,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6134),critical,CVE-2015-6134
,,,,,4211,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6141),critical,CVE-2015-6141
,,,,,4212,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2015-6157),medium,CVE-2015-6157
,,,,,4214,Microsoft Internet Explorer Scripting Engine Information Disclosure Vulnerability (CVE-2015-6135),medium,CVE-2015-6135
,,,,,4216,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6148),critical,CVE-2015-6148
,,,,,4217,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6154),critical,CVE-2015-6154
,,,,,4218,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6153),critical,CVE-2015-6153
,,,,,4219,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6158),critical,CVE-2015-6158
,,,,,4220,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6155),critical,CVE-2015-6155
,,,,,4221,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6088),medium,CVE-2015-6088
,,,,,4222,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6065),critical,CVE-2015-6065
,,,,,4223,Microsoft .NET Framework ASLR Security Bypass Vulnerability (CVE-2015-6115),medium,CVE-2015-6115
,,,,,4224,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6083),critical,CVE-2015-6083
,,,,,4225,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6085),critical,CVE-2015-6085
,,,,,4276,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6142),critical,CVE-2015-6142
,,,,,4279,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6159),critical,CVE-2015-6159
,,,,,4282,HTTP Web Client Decoding,critical,
,,,,,4283,Microsoft Windows ASLR Bypass Vulnerability (CVE-2016-0008),medium,CVE-2016-0008
,,,,,4285,Microsoft Internet Explorer Same Origin Policy Bypass Vulnerability (CVE-2016-0005),medium,CVE-2016-0005
,,,,,4288,Microsoft Windows Library Loading Remote Code Execution Vulnerability Over WebDAV (CVE-2015-6128),high,CVE-2015-6128
,,,,,4289,Microsoft Windows Library Loading Remote Code Execution Vulnerability Over WebDAV (CVE-2015-6133),high,CVE-2015-6133
,,,,,4290,Microsoft Windows Library Loading Remote Code Execution Vulnerability Over WebDAV (CVE-2015-6132),high,CVE-2015-6132
,,,,,4291,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2016-0002),high,CVE-2016-0002
,,,,,4294,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2015-6136),critical,CVE-2015-6136
,,,,,4317,Microsoft Windows Journal Memory Corruption vulnerability (CVE-2016-0038),critical,CVE-2016-0038
,,,,,4322,Microsoft Internet Explorer Elevation Of Privilege Vulnerability (CVE-2016-0068),critical,CVE-2016-0068
,,,,,4324,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0064),critical,CVE-2016-0064
,,,,,4326,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0062),critical,CVE-2016-0062
,,,,,4327,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0072),critical,CVE-2016-0072
,,,,,4329,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0071),critical,CVE-2016-0071
,,,,,4331,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0067),critical,CVE-2016-0067
,,,,,4333,Microsoft Windows Integer Underflow Vulnerability (CVE-2015-6130),critical,CVE-2015-6130
,,,,,4334,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0060),critical,CVE-2016-0060
,,,,,4361,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6140),critical,CVE-2015-6140
,,,,,4363,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6071),critical,CVE-2015-6071
,,,,,4371,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0104),high,CVE-2016-0104
,,,,,4372,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0102),high,CVE-2016-0102
,,,,,4375,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0103),high,CVE-2016-0103
,,,,,4376,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0112),high,CVE-2016-0112
,,,,,4377,Microsoft Windows Media Player Parsing Remote Code Execution Vulnerability (CVE-2016-0098),critical,CVE-2016-0098
,,,,,4394,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0061),critical,CVE-2016-0061
,,,,,4395,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2016-0121),critical,CVE-2016-0121
,,,,,4398,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0107),high,CVE-2016-0107
,,,,,4402,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0109),high,CVE-2016-0109
,,,,,4403,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0114),high,CVE-2016-0114
,,,,,4405,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0110),high,CVE-2016-0110
,,,,,4410,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0106),high,CVE-2016-0106
,,,,,4418,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0113),high,CVE-2016-0113
,,,,,4421,Microsoft DirectShow Heap Corruption Vulnerability (CVE-2016-0015),critical,CVE-2016-0015
,,,,,4425,Microsoft Windows DLL Loading Vulnerabilities Over WebDAV (MS16-007),medium,CVE-2016-0016,CVE-2016-0014,CVE-2016-0018
,,,,,4426,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0108),high,CVE-2016-0108
,,,,,4432,Identified Fraudulent Digital Certificate - 1,critical,
,,,,,4435,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2016-0120),high,CVE-2016-0120
,,,,,4436,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0164),high,CVE-2016-0164
,,,,,4437,Microsoft Windows Graphics Memory Corruption Vulnerability (CVE-2016-0145),critical,CVE-2016-0145
,,,,,4440,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0166),high,CVE-2016-0166
,,,,,4452,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0159),high,CVE-2016-0159
,,,,,4455,Microsoft Windows MSXML Remote Code Execution Vulnerability (CVE-2016-0147),critical,CVE-2016-0147
,,,,,4457,Microsoft Windows DLL Loading Vulnerabilities Over WebDAV (CVE-2016-0160 and CVE-2016-0148),high,CVE-2016-0160,CVE-2016-0148
,,,,,4463,Internet Explorer Exec ActiveX Remote Code Execution,critical,
,,,,,4464,Microsoft GS Wavetable Synth Memory Corruption Vulnerability,critical,
,,,,,4467,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-6086),medium,CVE-2015-6086
,,,,,4486,Microsoft Windows Media Player Parsing Remote Code Execution Vulnerability (CVE-2016-0101),critical,CVE-2016-0101
,,,,,4488,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0192),high,CVE-2016-0192
,,,,,4490,Microsoft Windows Direct3D Use After Free Vulnerability (CVE-2016-0184),critical,CVE-2016-0184
,,,,,4500,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2016-0187),high,CVE-2016-0187
,,,,,4521,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0200),critical,CVE-2016-0200
,,,,,4522,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2016-3205),high,CVE-2016-3205
,,,,,4525,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2016-3207),high,CVE-2016-3207
,,,,,4526,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2016-3206),high,CVE-2016-3206
,,,,,4551,Microsoft Windows ATMFD.DLL Elevation Of Privilege Vulnerability (CVE-2016-3220),medium,CVE-2016-3220
,,,,,4556,Microsoft Windows Graphics Component Information Disclosure Vulnerability (CVE-2016-3216),medium,CVE-2016-3216
,,,,,4558,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0199),critical,CVE-2016-0199
,,,,,4561,Microsoft Windows OLE Memory Remote Code Execution Vulnerability (CVE-2016-0092),critical,CVE-2016-0092
,,,,,4562,Microsoft Windows OLE Memory Remote Code Execution Vulnerability (CVE-2016-0091),medium,CVE-2016-0091
,,,,,4565,Identified WPAD NBNS Response From Suspicious Host,critical,CVE-2016-3236,CVE-2016-3213
,,,,,4573,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2016-3259),critical,CVE-2016-3259
,,,,,4574,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2016-3261),low,CVE-2016-3261
,,,,,4575,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3241),high,CVE-2016-3241
,,,,,4576,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3240),high,CVE-2016-3240
,,,,,4577,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3242),high,CVE-2016-3242
,,,,,4580,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-2016-3277),low,CVE-2016-3277
,,,,,4585,Microsoft Internet Explorer And Edge Spoofing Vulnerability (CVE-2016-3274),low,CVE-2016-3274
,,,,,4586,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3243),high,CVE-2016-3243
,,,,,4595,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2016-0059),medium,CVE-2016-0059
,,,,,4596,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2016-3210),critical,CVE-2016-3210
,,,,,4597,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3264),high,CVE-2016-3264
,,,,,4598,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0111),high,CVE-2016-0111
,,,,,4602,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-0154),high,CVE-2016-0154
,,,,,4603,Microsoft Windows Graphics Component Information Disclosure Vulnerability (CVE-2016-0169),medium,CVE-2016-0169
,,,,,4634,Microsoft Internet Explorer And Edge Spoofing Vulnerability (CVE-2016-3276),low,CVE-2016-3276
,,,,,4681,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3290),high,CVE-2016-3290
,,,,,4682,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3293),high,CVE-2016-3293
,,,,,4683,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3289),high,CVE-2016-3289
,,,,,4684,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3322),high,CVE-2016-3322
,,,,,4692,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2016-0189),high,CVE-2016-0189
,,,,,4694,Microsoft Windows Graphics Use After Free Vulnerability (CVE-2016-3310),high,CVE-2016-3310
,,,,,4701,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2016-0189) - 1,high,CVE-2016-0189
,,,,,4702,Microsoft Windows Graphics Component Remote Code Execution Vulnerability (CVE-2016-3303),critical,CVE-2016-3303
,,,,,4705,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-2016-3326),low,CVE-2016-3326
,,,,,4709,Microsoft Windows OLE Remote Code Execution Vulnerability (CVE-2016-0153),critical,CVE-2016-0153
,,,,,4719,Microsoft Scripting Engine Memory Corruption Vulnerability (CVE-2016-3375),high,CVE-2016-3375
,,,,,4732,Microsoft GDI Elevation Of Privilege Vulnerability (CVE-2016-3355),high,CVE-2016-3355
,,,,,4733,Microsoft Windows Session Object Elevation Of Privilege Vulnerability (CVE-2016-3305),medium,CVE-2016-3305
,,,,,4734,Microsoft Windows Session Object Elevation Of Privilege Vulnerability (CVE-2016-3306),medium,CVE-2016-3306
,,,,,4735,Microsoft Win32k Elevation Of Privilege Vulnerability (CVE-2016-3348),critical,CVE-2016-3348
,,,,,4738,Microsoft Internet Explorer Information Disclosure Vulnerability Over WebDAV (CVE-2016-3321),low,CVE-2016-3321
,,,,,4739,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-2016-3327),low,CVE-2016-3327
,,,,,4740,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3288),high,CVE-2016-3288
,,,,,4743,Microsoft Windows Graphics Component Remote Code Execution Vulnerability (CVE-2016-3304),critical,CVE-2016-3304
,,,,,4744,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3295),medium,CVE-2016-3295
,,,,,4749,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3297),medium,CVE-2016-3297
,,,,,4757,Microsoft Windows Elevation Of Privilege Vulnerability (CVE-2016-3373),medium,CVE-2016-3373
,,,,,4766,Microsoft Windows Graphics Component Remote Code Execution Vulnerability (CVE-2016-3301),critical,CVE-2016-3301
,,,,,4769,Microsoft Windows Kernel Elevation Of Privilege Vulnerability (CVE-2016-3371),medium,CVE-2016-3371
,,,,,4777,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-2016-3351),low,CVE-2016-3351
,,,,,4780,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3383),critical,CVE-2016-3383
,,,,,4781,Microsoft Windows GDI+ Information Disclosure Vulnerability (CVE-2016-3262),medium,CVE-2016-3262
,,,,,4782,Microsoft Windows GDI+ Information Disclosure Vulnerability (CVE-2016-3209),medium,CVE-2016-3209
,,,,,4784,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3331),critical,CVE-2016-3331
,,,,,4785,Microsoft Windows Graphics Component Information Disclosure Vulnerability (CVE-2016-0168),medium,CVE-2016-0168
,,,,,4786,Microsoft Windows Graphics Component RCE Vulnerability (CVE-2016-0170),critical,CVE-2016-0170
,,,,,4799,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3385),critical,CVE-2016-3385
,,,,,4801,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-2016-3267),medium,CVE-2016-3267
,,,,,4803,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3382),critical,CVE-2016-3382
